BOSS,Catch22,cBOSS,HIVE-COTE v1.0,InceptionTime,ProximityForest,ResNet,RISE,ROCKET,S-BOSS,STC,TS-CHIEF,TSF,WEASEL
1832068.299044,4531.209807,112803.209362,1.2908161806228E7,2302803.0,2.1011564959629E7,2093.0,1090912.194455,3405.0,5318767.277691,5440018.112023,9.065564287676E7,1825475.508203,4421876.357477
1838462.138113,4438.57496,85845.824018,1.2002432383386E7,2303260.0,2.1033236007752E7,2099.0,1052136.580376,3820.0,4963724.021206,4963370.168484,8.6112349088509E7,1865419.391781,2365189.567256
1789952.423247,4522.451833,108702.084819,1.2188399454925E7,2298312.0,2.1900009859671E7,2088.0,1080970.525469,3444.0,5367005.790356,5013489.377849,9.0346712776693E7,1884455.697671,2142412.52734
1855497.776473,3891.441987,121928.287171,1.2281376591677E7,7273413.0,2.0222958018013E7,2094.0,1101516.287095,3408.0,5927829.565999,5048883.867638,9.216816630341E7,1875560.631447,2587996.888414
1815472.63991,4611.083209,101333.952332,1.3128250250317E7,2309724.0,2.2556008362201E7,2087.0,1092612.473176,3420.0,5796886.835126,5454806.383188,8.9966575775613E7,1922832.964209,2598823.486407
1853603.981088,4876.435618,99326.325877,1.3917393872176E7,2297779.0,2.2500548603281E7,2087.0,1130151.17409,3425.0,5556415.686968,5943767.272407,8.7568022368524E7,1817084.360382,2395280.537143
1886197.847025,4863.329189,109725.963142,1.4311750045237E7,2311100.0,2.1827750478812E7,2096.0,1139611.992156,3420.0,5715441.868888,6053884.236291,8.827728137325E7,1900060.234742,2752771.03218
1841483.6029,4678.93019,102945.371389,1.2244703003509E7,2301992.0,2.104614504357E7,2096.0,1135482.222129,3455.0,5858362.59226,5265291.701132,8.6994220875523E7,1634895.05624,1.0431478821505E7
1886854.008199,3998.42737,94994.732913,1.2781786912553E7,2307861.0,2.2022043662971E7,2090.0,1144475.581451,3425.0,5635563.311914,5537240.157473,8.6877872668646E7,1630845.431863,2338398.193231
1731806.168288,4040.827978,97097.754465,1.2114161764347E7,2512306.0,2.1910021836252E7,2087.0,1123428.973362,3395.0,5391589.885217,5215954.740108,9.0937570193732E7,1626629.923766,2492024.383656
1777081.385396,4100.704843,113008.653916,1.337106029214E7,2317476.0,2.1146870331092E7,2095.0,1097180.349454,3395.0,5668315.885005,5907325.761943,8.6106817275756E7,1612777.931586,2.2373586975145E7
1786323.319923,4142.233233,111045.922287,1.3042799041728E7,2305978.0,2.2082431058326E7,2093.0,1082264.93294,3415.0,5524846.442642,5763596.408662,8.8311235517857E7,1607151.355691,2417787.934387
1666745.503379,4294.432645,108711.899932,1.3725452373096E7,2648130.0,2.1433917580317E7,2090.0,1089157.567181,3414.0,5754190.021322,6060528.511457,8.8178375808406E7,1651081.763249,1.0004657368034E7
1728095.365705,4056.721961,116338.290499,1.2226978595376E7,4797449.0,2.2214737962062E7,2095.0,1140865.271047,3410.0,5760396.268771,5256307.193467,9.0853947521028E7,1618971.635888,1.4228100802331E7
1737892.997382,4500.614105,106501.54487,1.2705814385769E7,2628753.0,2.2236608011842E7,2089.0,1144063.703595,3391.0,5940381.198503,5455776.372309,8.8582488277298E7,1663241.859143,2133041.793159
1737531.529886,3905.747399,115768.363748,1.2440731394816E7,6107685.0,2.120799203765E7,2092.0,1055100.858197,3402.0,5207949.647797,5408792.211496,8.6049687938572E7,1662313.702579,7793733.681978
996716.432311,3360.682513,61532.246227,1.0947130013607E7,2005134.0,3.4049136920298E7,2300.0,1086956.604376,3031.0,3377613.508243,4613444.093726,1.38838805859468E8,1692234.482702,2242650.137925
1006538.523013,3373.274181,65405.82884,1.1359914527068E7,2003332.0,3.5453641556133E7,2299.0,1102424.459649,2930.0,3438262.084321,4789072.143435,1.45014459429642E8,1680906.682807,2249601.949126
1022152.259623,3195.576482,62475.6558,1.1173475440276E7,1999045.0,3.414390368602E7,2312.0,1133178.118763,2931.0,3458331.957839,4645716.473501,1.36350083396E8,1703761.918748,2224829.272414
1015872.70325,3228.242126,65111.743727,1.0940341885884E7,2405186.0,3.5033496799223E7,2300.0,1110198.958242,2926.0,3357710.364056,4596635.507237,1.35710772433998E8,1643125.215758,2271851.20131
1006109.561936,3441.782597,63074.727841,1.1879925538334E7,2013157.0,3.6122342616556E7,2312.0,1129153.199199,2955.0,3349619.415626,5005257.410231,1.43844749428835E8,1717476.650757,2223072.288317
998578.384945,3238.461173,60886.382597,1.0521392124959E7,2296252.0,3.2857042739281E7,2314.0,1033195.169385,3177.0,3104550.579987,4509767.981679,1.38353107273131E8,1598546.738429,2207169.156267
1002104.262599,3130.505547,62570.588301,1.04937711576E7,2002521.0,3.5461059970423E7,2299.0,1099658.031749,2938.0,3335666.933795,4659771.677549,1.3851344497158E8,1404651.973692,2199880.914921
1023429.787549,3288.801214,62809.24112,1.1224026416562E7,2295951.0,3.5103758423952E7,2295.0,1101028.961028,2928.0,3488653.529393,4664538.484954,1.37103996219559E8,1730383.115254,2253097.477443
1059767.2684,3224.369496,62372.488819,1.105627869997E7,2008200.0,3.2736133948395E7,2281.0,1105288.920907,3136.0,3531711.179282,4496619.640223,1.38931010371717E8,1836258.170982,2260633.612119
1047659.841764,3271.49118,62124.723049,1.1954964617437E7,2313218.0,3.5799309240349E7,2306.0,1092348.24447,2932.0,3545237.565113,4928176.809331,1.35022730811573E8,1887977.935757,2235443.393824
1070110.373962,3816.291504,63852.245389,1.1657629534597E7,2002003.0,3.343203103969E7,2281.0,1115448.637773,2923.0,3602022.717339,4785748.359831,1.37254919475367E8,1829734.549418,2229438.261816
1038649.65449,3127.586771,63251.766674,1.1412828259578E7,2005573.0,3.6166742793296E7,2303.0,1133033.445337,2945.0,3539864.232359,4723743.42466,1.41032591919768E8,1747020.361556,2239182.994152
1086079.523329,3926.922057,61898.010994,1.1675335950708E7,2007358.0,3.5155884878343E7,2295.0,1169388.614358,2925.0,3101316.315682,4797651.762017,1.4158530917189E8,1796143.026358,2238903.608765
1027276.035099,3270.611233,63514.502088,1.1745895877455E7,2038773.0,3.5546015213119E7,2308.0,1136161.104642,2934.0,3105720.359754,4872870.262857,1.362880713859E8,1795972.95798,2209258.28118
1063903.399307,3165.305442,59768.279068,1.1742202524104E7,2005423.0,3.4942424593946E7,2300.0,1124757.345494,2929.0,3461755.5071,4806707.107955,1.38183036139187E8,1836799.443259,2239107.010534
1070842.846894,3315.059911,63602.281206,1.1049752798938E7,1999029.0,3.5875827526859E7,2308.0,1159976.74424,3461.0,3615169.512961,4463534.258076,1.33838423309348E8,1783217.621847,2206017.269493
1057513.958283,3534.454928,61817.740921,1.10591136282E7,1999124.0,3.5838591558849E7,2307.0,1146683.859981,2947.0,3395397.890713,4534653.68458,1.38547103546984E8,1752123.056137,2221086.489357
1007542.098291,3127.407447,63834.711999,1.1633211775761E7,5274971.0,3.5806421701585E7,2313.0,1158219.147468,2940.0,3502595.765131,4641528.338445,1.32189350027459E8,1911797.327356,2257692.70248
1025563.921703,3175.428472,65689.645401,1.1225390939193E7,2004672.0,3.5254394155461E7,2299.0,1112773.454278,2923.0,3554068.924546,4601980.186907,1.38386823082786E8,1812849.409462,2254658.945166
1053306.160385,3457.92559,64109.702573,1.1782904071487E7,1996292.0,3.6448031682084E7,2298.0,1143454.581915,2932.0,3483011.92059,4796296.121954,1.36845686280522E8,1867163.449893,2239269.357738
1011180.265974,3338.450336,63210.320674,1.1365108275286E7,2003887.0,3.1562378948895E7,2301.0,1141226.401638,3284.0,3475156.278401,4667037.115683,1.4464195862717E8,1754690.554306,2212212.319965
1005500.223483,3661.739835,61150.713253,1.1946418410804E7,1999965.0,3.778257872319E7,2314.0,1162380.411143,2936.0,3388619.282012,5029109.027326,1.42953478952883E8,1713627.171228,2191705.748083
1022764.055822,3341.583019,60009.056416,1.1111761976319E7,2006418.0,3.4089507030355E7,2303.0,1145447.311286,2994.0,3407683.585133,5051339.22106,1.35387952276147E8,1262537.366729,2229343.628093
1032283.316185,3117.642242,66719.735418,1.0861854136945E7,2236563.0,3.060464081592E7,2303.0,1140650.786214,2938.0,3366397.305036,4931618.343955,1.33181215004307E8,1299314.95473,2210817.250496
1059916.889989,3300.117963,65694.555255,1.0323001113915E7,2012879.0,3.6192409295872E7,2279.0,1090649.283452,2932.0,3318052.957315,4689230.242893,1.46540360717443E8,1306545.266832,2220499.918386
1059392.917105,3192.546573,58929.588896,1.0370260212669E7,1999642.0,3.4996924112663E7,2311.0,1070145.010827,2966.0,3405160.336373,4704797.773945,1.34424668715222E8,1335204.855422,2249797.315943
1047913.413544,3398.337003,66987.198601,1.05185816154E7,2377930.0,3.721694669131E7,2303.0,1114983.806579,2944.0,3400319.133335,4694227.343462,1.34615066462334E8,1367395.563139,2240642.127649
1052148.620489,3217.519622,61607.026856,1.0360841555825E7,3763731.0,3.5767674114003E7,2295.0,1131238.600616,2944.0,3463239.853216,4621757.336088,1.41413573797368E8,1351147.714592,2226809.617711
1002869.056373,3671.439857,66875.444561,1.0847950239451E7,2340719.0,3.2753900318283E7,2279.0,1141954.283713,2929.0,3600984.668562,4851748.96186,1.36218665017852E8,1354768.400131,2221780.16689
1032603.254063,3373.156685,67375.85431,1.1384327623943E7,4692961.0,3.5007971375464E7,2301.0,1154253.371428,2954.0,3273380.034531,5093701.759843,1.39312260083842E8,1383268.139629,2216877.563419
924166.155388,3347.118729,60218.030607,1.0631459009483E7,2027961.0,3.22510429344E7,2302.0,990351.86913,3050.0,3547551.512158,4901697.647942,1.26281935833215E8,1337783.14055,2236983.965599
910973.006583,3178.334442,60794.697959,1.0527508358585E7,2008843.0,3.2832699134741E7,2306.0,1011207.019731,2924.0,3423402.694049,4874053.795426,1.19795756673255E8,1293120.736425,2308065.76114
913876.420469,3691.093476,63833.41441,1.0868876082003E7,2002037.0,3.2579087550045E7,2300.0,1085362.889818,2968.0,3530772.703076,5009853.173664,1.2172710293876E8,1233613.607138,2423139.008638
917699.447588,3098.981749,64478.149945,1.0814513897342E7,2448696.0,3.0502543117815E7,2296.0,1060372.118849,2923.0,3490029.364696,4962948.151698,1.30540647906347E8,1286455.743116,2323821.125976
919994.010588,3907.82142,63957.060951,1.0296844680109E7,2013387.0,3.2746162682024E7,2308.0,1057902.656398,2927.0,3507804.450646,4714223.820027,1.27572969847441E8,1273373.418407,2371705.856189
931785.795427,3351.964365,56976.216729,1.0489443549591E7,2287748.0,3.1455627026682E7,2294.0,1037095.007667,3060.0,3625348.567842,4808824.579394,1.19875225125124E8,1288173.189191,2299710.491616
928101.353831,3919.847449,55386.552426,1.038377302527E7,2002336.0,3.3921096729281E7,2276.0,1046375.549703,2908.0,3556871.758878,4740081.185321,1.23795037422005E8,1320072.815125,2343715.584437
928442.194724,3688.063357,57160.660549,1.0372658037799E7,2297697.0,3.1259392989889E7,2295.0,1131371.134326,2929.0,3586555.745912,4668915.323966,1.26365938934693E8,1264304.730425,2440305.664213
982137.396514,3198.666304,59715.804445,1.1015217110519E7,2014231.0,3.2602291906429E7,2303.0,1104310.568736,2928.0,3598384.68752,4991644.415143,1.21405149435167E8,1326945.632387,2404337.259057
959040.257532,3375.364844,61641.348355,1.0725493003375E7,2316238.0,3.5017524753848E7,2275.0,1134442.450428,2927.0,3524771.453824,4824654.82034,1.25235288572439E8,1293429.669518,2299984.999873
960617.815127,3665.806449,64335.170759,1.0678461802679E7,2005589.0,3.2037585509559E7,2305.0,1116660.999181,2945.0,3525684.785611,4855360.479126,1.25497066611985E8,1279179.648472,2440009.523695
944132.208109,3198.658834,59294.886474,1.0740279304266E7,2004705.0,3.4118379385495E7,2308.0,1079871.033089,2945.0,3408208.99376,4897537.454111,1.18613419824306E8,1300228.480561,2459078.818318
947408.913402,3026.684022,59776.126743,1.0721645673878E7,2014472.0,3.345585659515E7,2301.0,1077040.171596,2968.0,3524948.934171,4870310.916468,1.29921183006229E8,1313580.154493,2426165.098503
968480.584538,3204.84784,59821.486191,1.0441057665007E7,2015543.0,3.193181918492E7,2308.0,1052367.72411,2927.0,3449690.621487,4780110.603401,1.23984597766352E8,1283495.095774,2510157.429942
956880.331205,3193.954082,56919.045994,1.0578105621276E7,2006639.0,3.0933529552753E7,2298.0,1026913.531946,2929.0,3394420.368056,4892106.31202,1.18595370114244E8,1288673.540532,2311041.150485
906600.237752,2970.690339,60959.446226,1.0543737501094E7,1997184.0,3.2843036103323E7,2307.0,1072554.177942,2973.0,3463788.856204,4860256.664135,1.221312826628E8,1223729.513654,2426939.205936
927030.345459,3568.544477,60299.309682,1.1063899463644E7,1999321.0,3.0095241624752E7,2300.0,1055924.804057,3440.0,3502161.918707,5081246.568364,1.16725961118737E8,1299433.98669,2315029.342149
933656.680924,3973.244036,59125.037522,1.0274536305718E7,5361447.0,3.3980936021713E7,2299.0,1050349.885392,3570.0,3500300.906158,4677409.371632,1.23327332141049E8,1301360.415452,2477999.494101
915172.313172,3054.093183,58657.896456,1.0753019773186E7,1996358.0,3.3235690587927E7,2310.0,1129821.814949,2946.0,3247038.243441,4869711.899129,1.18696657543115E8,1278250.203416,2447171.378881
932260.709649,2966.172315,60764.771065,1.0434182569027E7,2000138.0,3.4956005324248E7,2301.0,1141710.126199,2963.0,3461944.139446,4689634.123431,1.24666553232328E8,1278387.291108,2405709.991424
977950.581385,3063.393195,61022.55738,1.0771655287774E7,2001136.0,3.1134914725814E7,2274.0,1132764.026331,3161.0,3495708.669505,4851228.811681,1.30546536415678E8,1296624.23931,2532733.659887
940367.010707,3394.576816,59218.649618,1.0778751888416E7,2003055.0,3.4397126815778E7,2307.0,1157058.887137,3406.0,3446174.541483,4830813.20317,1.18200672070776E8,1301778.441378,2370039.066247
952487.333579,4010.447253,57745.313705,1.1004780150616E7,2003950.0,3.5428224294791E7,2305.0,1163867.62274,3416.0,3625569.198741,4964748.109994,1.19054034828599E8,1273211.586343,2449215.858628
951693.974971,3483.733961,62016.109506,1.0531303676763E7,2279891.0,3.1492927882813E7,2296.0,1125237.809819,2922.0,3518031.749039,4737311.281209,1.22742808693094E8,1297610.721749,2436142.03325
951989.710436,3116.635264,61977.118721,1.0553647437661E7,2017653.0,3.3619131594115E7,2303.0,1122534.580172,2938.0,3467613.869348,4741587.498966,1.27810294800483E8,1307313.674244,2473676.225943
947421.934588,3336.517747,58811.764824,1.1106628232074E7,2001065.0,3.3591574247048E7,2294.0,1120644.192772,3281.0,3501308.69772,5032121.546269,1.23825529123616E8,1307843.553162,2474409.421159
932377.927045,3488.612121,61852.66333,1.1063450131571E7,2417176.0,3.2623507479399E7,2306.0,1131417.231549,2935.0,3612360.634263,4975555.253731,1.2999403601292E8,1339486.619334,2447586.828845
940172.042817,3536.775634,61338.257903,1.0505966305346E7,3834793.0,3.2874819015236E7,2295.0,1137745.387278,3413.0,3632506.86703,4760287.16689,1.25725397129567E8,1243831.46717,2405553.236064
926278.346367,3310.539209,61844.96224,1.0833238218476E7,2369495.0,3.4248789230131E7,2293.0,1143012.894242,2930.0,3539248.666695,4944179.004363,1.19312460701246E8,1236499.434883,2442929.347643
950817.641167,3766.450351,62151.702993,1.0444068992127E7,4794880.0,3.4004790165801E7,2277.0,1054439.558805,2976.0,3452708.653668,4876083.422722,1.2204773824819E8,1185862.952695,2446473.759349
1386892.346753,3673.898232,64235.890915,1.0332226203483E7,2014383.0,3.6361301621816E7,2299.0,1049461.227893,3020.0,3825513.419664,4719211.378525,1.48348052336843E8,1282748.498173,2305357.718942
1266623.399011,3235.10072,70814.774721,1.0707353556213E7,2007751.0,3.3822998465746E7,2307.0,1054767.905417,2970.0,3826968.712321,4944745.496376,1.51947961816521E8,1253865.183933,2347086.12864
1273291.78759,3208.355091,67090.327593,1.0706968939574E7,2000707.0,3.6879448752503E7,2304.0,1080074.431718,2941.0,4081678.807068,4882439.523379,1.4886039031289E8,1286708.843842,2251995.286819
1241989.764743,3544.586128,69963.342724,1.086044054058E7,2296183.0,3.9704185077438E7,2302.0,1061983.904277,2937.0,3937319.384128,4986300.853658,1.50178447915811E8,1278950.82338,2283853.939719
1219619.963048,3586.736106,68946.936935,1.0430362730356E7,2012171.0,3.7836730033688E7,2295.0,1041213.649633,2935.0,4058116.634653,4780941.26565,1.48971565695952E8,1277940.096941,2391764.835721
1355568.420867,3621.805446,66057.756807,1.0816561402304E7,2282318.0,4.0060008591044E7,2300.0,1066874.368375,3010.0,4189963.32604,4882679.920508,1.49884787130452E8,1362722.013729,2354498.790823
1231697.596282,3338.864341,71096.051551,1.0696777718999E7,2000945.0,3.7423515223534E7,2296.0,1064176.766072,2936.0,3979486.763551,4864317.905695,1.47668743042956E8,1321413.001381,2420734.122604
1215895.641884,3178.206497,68791.579248,1.06250395052E7,2296197.0,3.679018794111E7,2298.0,1078092.895982,2990.0,3909066.609466,4832400.136509,1.47008065180933E8,1297740.906548,2339412.309917
1248209.58572,3303.234444,66837.164868,1.0645633837238E7,2013212.0,3.7321868267603E7,2310.0,1074660.218664,2934.0,4102894.429814,4881541.274632,1.42526708314138E8,1271741.406687,2351513.620382
1213417.599405,3422.576625,69317.95054,1.0190401796257E7,2311150.0,4.0861473773324E7,2297.0,1058008.5497,3017.0,4236522.889434,4643397.736306,1.51262039830914E8,1290339.351471,2280716.852339
1251267.56637,4007.421959,70175.709437,1.0165441322713E7,2004144.0,3.9908879880896E7,2300.0,1065388.51606,2930.0,4252875.737094,4600876.112102,1.43058031098337E8,1327222.50381,2318654.924946
1234836.582831,3208.382385,68320.560799,1.084645982154E7,2003824.0,3.7978405280995E7,2306.0,1094898.365636,2937.0,4227173.598426,4871887.955277,1.46889893422264E8,1353985.590162,2324968.641429
1194553.244287,3947.895702,67893.635496,1.0680464569321E7,2021754.0,3.7008957762154E7,2299.0,1096493.130286,2932.0,3822185.624801,4801795.316651,1.47976235714819E8,1338512.205663,2268868.326565
1197176.398324,3375.456002,67915.857065,1.0796349707947E7,2031815.0,3.6804375122623E7,2297.0,1071026.755835,2946.0,3863235.714681,4926800.288688,1.4488858452334E8,1306292.553298,2254061.46765
1220584.593291,3164.59939,65235.289356,1.0533050926422E7,2007978.0,3.9524860147542E7,2292.0,1056947.023805,2932.0,3919873.667552,4805144.114391,1.44864681085997E8,1309731.816224,2325630.223423
1221796.515568,3610.158979,67338.750916,1.08623942134E7,1997896.0,3.7590496361974E7,2304.0,1070555.169873,3447.0,4012940.491655,4939929.521377,1.51386066399785E8,1330261.983935,2256096.514967
1242045.50102,3316.699915,66924.052433,1.0833250713098E7,2000747.0,3.8090293983429E7,2305.0,1088345.395699,2959.0,3871629.379056,4880815.243939,1.52821323939845E8,1345621.925878,2292749.38309
1191322.631648,3361.709512,65638.862278,1.1096154409156E7,5929256.0,3.7809723150019E7,2295.0,1093334.609861,3080.0,4088778.288588,4880421.251543,1.4923856613151E8,1464541.659973,2273798.062088
1195668.364289,4135.872887,70328.577525,1.0786997204692E7,1998958.0,3.8544671401923E7,2299.0,1055680.69031,2948.0,4086829.991405,4795218.863101,1.49812610729781E8,1438017.384203,2319979.028918
1213231.209824,3861.609906,68287.081875,1.0812591845174E7,1997571.0,3.4120260052901E7,2304.0,1039504.488503,2961.0,3831236.769157,4778277.986539,1.49202373093408E8,1479585.441096,2348598.616203
1233600.73343,3376.716138,67229.395672,1.0605396826857E7,2005502.0,3.5999669724337E7,2299.0,1061303.501863,3481.0,3998438.180223,4700705.181489,1.57028174726972E8,1428507.129868,2337342.264092
1189635.092498,3798.75546,65540.390101,1.0997013409062E7,2002447.0,3.6680659852481E7,2314.0,1087409.820422,2950.0,4108135.64404,4792995.606205,1.50213293612324E8,1519717.805787,2220313.501932
1237681.408643,3416.259203,64134.484979,1.0588387663727E7,2002424.0,4.0461478597947E7,2294.0,1135616.888742,3348.0,4073988.250915,4667315.359449,1.53483287618838E8,1373808.566599,2274255.443849
1202228.382281,3250.354334,67611.500952,1.0839881898905E7,2341528.0,3.9092891077422E7,2293.0,1079178.143746,2933.0,3910979.87101,4808121.663449,1.48391371603859E8,1445035.775911,2235660.711277
1234549.42263,3593.270685,68555.52852,1.0885915819695E7,2016190.0,3.7157075218392E7,2297.0,1077488.468106,2926.0,3973489.727632,4796746.933265,1.52798369509911E8,1456044.482706,2287690.779766
1224756.145977,3907.89389,68030.795593,1.0880570217292E7,2001153.0,3.8469038071152E7,2297.0,1049822.270051,2973.0,3945712.803039,4984444.42258,1.47910188407823E8,1313542.789892,2287959.849633
1219687.167938,4024.175198,72753.828442,1.016201690903E7,2450399.0,3.5769734489754E7,2305.0,1038696.003337,2934.0,4053076.604414,4542857.254333,1.47867112459604E8,1372361.55133,2260209.918597
1244080.307461,3538.560322,71101.549555,1.0397077304207E7,3868506.0,3.5806872839959E7,2305.0,1075948.782628,3476.0,3924545.612855,4761561.37867,1.53373428087719E8,1261617.409289,2348941.990618
1231346.788771,3558.978445,69622.488552,1.0496716165997E7,2406397.0,3.4325049190808E7,2274.0,1042934.548734,2934.0,3989947.149179,4729039.893496,1.5266171411554E8,1361538.83319,2305172.502707
1241553.008647,4031.972303,73617.649155,1.1068255708467E7,4862825.0,3.7890821185788E7,2300.0,1084573.117158,2965.0,3937315.35766,5008465.978458,1.48925681112269E8,1354827.102627,2373358.60898
10569.157901,789.27267,6689.833509,6238962.344592,373302.0,31482.526893,719.0,28835.657805,288.0,28707.659843,4921521.544622,472660.295275,26094.69812,12007.246137
9921.363234,782.523718,5612.623251,5410353.647277,370581.0,31800.446887,722.0,29566.078633,303.0,28346.990452,4485686.020893,183772.101353,26166.077815,8727.896289
10261.759077,721.838315,5995.131968,5407620.996446,372785.0,33158.547428,726.0,32113.940054,289.0,26263.888278,4480133.015012,194088.663801,26885.839239,9806.163274
10141.039974,827.170791,6146.344034,6098698.986206,425652.0,33373.790315,723.0,32517.028774,291.0,28331.550221,4847419.035885,190023.856882,26901.794622,11736.257777
9988.740957,754.996689,5644.170504,6007867.064925,370748.0,33400.814259,719.0,31454.983573,288.0,27187.750494,4809810.547039,192108.025019,27021.826767,8454.037708
10240.196386,746.136493,5736.410913,5622233.210041,406436.0,30973.379798,721.0,32457.148019,332.0,27625.734086,4604441.202581,193487.571378,25727.684032,8828.546064
10160.937769,800.789121,5107.777805,6375138.814379,368760.0,34736.221574,719.0,32324.52984,285.0,27155.372317,4983563.216131,190226.836034,26100.529463,13229.331882
10067.883008,702.474905,5261.625465,6387337.874489,417140.0,33095.286887,719.0,32566.182834,301.0,28144.897226,4995793.389821,191828.062217,25878.331739,9471.822546
10262.247143,1085.331085,6040.425817,6214819.077933,370628.0,32192.53041,719.0,32715.903203,300.0,28447.89259,4909781.496977,190940.277802,26340.696549,17882.164226
10219.589849,1227.977124,6219.201246,5634703.760044,419498.0,34230.381831,721.0,31430.170031,290.0,28111.706869,4600853.64183,186152.914712,25241.112004,19505.053254
9928.28255,1246.69058,5873.545258,5615483.029467,368196.0,32315.719237,723.0,32453.454117,298.0,28908.946765,4602104.79626,190564.60699,22584.383985,8810.440669
9790.833922,756.824601,5813.465674,5793543.113901,371587.0,34421.215552,715.0,29212.407774,299.0,26777.111301,4685688.46639,196716.084934,27708.931486,8034.177179
10266.789509,746.176958,5632.685387,5911032.365927,370299.0,34630.328141,721.0,29722.355575,288.0,27002.307632,4743935.063236,195628.951299,26237.579289,7812.341068
10038.211991,764.980575,5937.856551,5364352.078542,377037.0,33661.493982,717.0,29655.699817,290.0,26618.147343,4464398.986083,196919.939381,26565.784664,11508.028539
10115.844746,821.188137,6114.759357,5766155.213914,370894.0,31662.72625,728.0,28779.049057,304.0,27277.432652,4669513.012449,196138.421091,27860.322033,10286.955533
9762.181549,702.218258,6096.541103,5919935.053619,371412.0,33211.407447,730.0,30172.852995,368.0,28494.232709,4751705.475723,190102.971726,27161.871988,7406.237016
10017.505855,745.623324,5884.27028,5939682.603534,371079.0,34576.430799,731.0,30024.976063,302.0,29092.109233,4759094.535291,195817.252283,28191.273838,10793.841613
9860.941172,861.865363,5108.217061,5625757.08974,4849351.0,33721.216198,720.0,30485.139633,313.0,27200.378912,4598675.24706,186952.674396,26951.529662,11133.751875
10079.681101,803.258823,5937.322502,5608887.201128,368565.0,33379.89574,717.0,29263.076329,286.0,26755.181937,4588070.740547,194336.161152,26167.884364,8242.615219
10024.088408,837.386252,6191.551593,5812506.246012,370533.0,34924.935296,723.0,30401.15056,302.0,28887.360277,4696072.13108,183159.304674,27908.982539,17670.869944
9548.662548,861.046338,6199.36649,5408920.433786,374503.0,34020.959512,718.0,29661.232747,334.0,27660.372818,4489064.898549,191571.67516,27429.776578,10246.53093
10199.586077,902.533775,6341.446436,6178329.315483,372399.0,34510.157752,724.0,29282.44405,321.0,27993.884589,4893208.599675,193470.766047,26905.173396,7658.664612
9889.39467,800.152553,6239.847048,6212006.715598,373545.0,32043.557152,722.0,30417.190397,336.0,26835.67044,4903095.443384,203827.263994,26225.803991,11411.368978
9877.507798,741.460934,6452.831863,6067480.117791,721148.0,31085.384917,720.0,29925.206528,292.0,27941.496712,4826048.643513,194126.364688,26324.284598,18471.332442
9789.858925,747.461913,6241.04627,5582759.352855,373558.0,34386.980279,727.0,30324.180044,293.0,26706.798401,4578008.475052,196910.266968,25668.262055,10579.12572
10045.655437,744.347542,6165.680159,5812993.699015,373508.0,32199.779441,713.0,30071.491013,294.0,26789.413384,4706582.060495,189556.872874,27243.083988,10082.262728
9858.304642,751.400603,5435.437453,5874059.948426,588660.0,34809.89406,725.0,30567.773175,299.0,27814.951562,4728030.852385,192450.010093,22694.293009,10935.731666
9621.504235,783.21273,5711.941702,5870159.44577,2262302.0,33667.458875,730.0,30445.752106,317.0,25492.812403,4737516.421126,184823.003761,22741.630334,7855.058519
9542.277114,1252.424354,5992.927083,5587865.409391,638978.0,33294.338329,718.0,29667.449935,290.0,28795.857938,4584429.87576,193599.06679,23565.893587,7775.823422
9701.552154,1315.882443,5079.191323,5430256.964054,3267766.0,29043.845769,718.0,29297.059216,294.0,27899.147902,4498189.900076,184335.780253,23538.556527,11557.133864
24661.402178,1098.502706,12224.526516,7195533.494159,564743.0,60861.436795,820.0,52974.739938,496.0,73954.531366,5416376.487024,340169.463854,23664.300792,11431.337068
23948.16187,1130.523013,12005.869459,6688041.299608,561548.0,66384.330104,830.0,55234.298435,507.0,71569.286621,5151513.875905,353279.808259,23439.40007,11190.923819
22864.269664,1052.505127,11817.824387,6583392.55918,565783.0,63288.703354,806.0,52891.731151,489.0,74334.213252,5086835.565707,346065.965452,22988.38481,12084.370183
23290.390403,1162.704383,13038.598914,6832628.078369,627377.0,65235.111887,808.0,52417.08851,489.0,80099.269659,5213590.939716,337157.917921,22796.025281,11043.959628
24098.983247,1024.563374,13128.268192,7166110.399729,563703.0,65621.50787,822.0,52728.207202,490.0,79804.734104,5402902.631107,358707.729076,23362.359448,11444.154999
24747.759134,1103.880323,13371.580642,6960729.285863,614304.0,60012.013403,814.0,51981.63612,552.0,84792.971691,5283307.973708,350917.290645,23018.382209,11258.281701
23664.540991,1070.207431,13090.080029,6910295.611591,560595.0,62872.88628,816.0,54235.695266,495.0,79797.967006,5257778.022264,362674.31128,22085.261593,11388.06483
24559.674371,1154.941305,13357.636919,7657825.650057,628893.0,56582.72078,809.0,52972.267438,520.0,85957.51585,5666042.680811,327917.3619,22702.227936,13321.323922
26311.003629,968.629713,14469.536843,7220715.848934,561187.0,65916.414292,807.0,53013.873178,539.0,80725.7053,5404348.142343,342733.851532,23565.633527,12552.943049
24299.421822,1065.208326,13958.796178,7072947.483189,631834.0,59398.259006,816.0,52177.308103,508.0,74023.913956,5357138.655646,323715.035871,21067.958402,12351.421605
25511.642284,1088.611079,14662.716885,6851689.442545,558914.0,54671.825134,812.0,42549.703797,505.0,75370.428571,5243937.079432,307949.266155,20352.44451,11867.350051
